1.26,0.00,0.00,0.00
1.28,0.00,0.00,0.00
1.30,0.00,0.00,0.00
1.32,0.00,0.00,0.00
1.34,0.00,0.00,0.00
1.36,0.00,0.00,0.00
1.38,0.00,0.00,0.00
1.40,0.00,0.00,0.00
1.42,0.00,0.00,0.00
1.44,0.00,0.00,0.00
1.46,0.00,0.00,0.00
1.48,0.00,0.00,0.00
1.50,0.00,0.00,0.00
1.52,0.00,0.00,0.00
1.54,0.00,0.00,0.00
1.56,0.00,0.00,0.00
1.58,0.00,0.00,0.00
1.60,0.00,0.00,0.00
1.62,0.00,0.00,0.00
1.64,0.00,0.00,0.00
1.66,0.00,0.00,0.00
1.68,0.00,0.00,0.00
1.70,0.00,0.00,0.00
1.72,0.00,0.00,0.00
1.74,0.00,0.00,0.00
1.76,0.00,0.00,0.00
1.78,0.00,0.00,0.00
1.80,0.00,0.00,0.00
1.82,0.00,0.00,0.00
1.84,0.00,0.00,0.00
1.86,0.00,0.00,0.00
1.88,0.00,0.00,0.00
1.90,0.00,0.00,0.00
1.92,0.00,0.00,0.00
1.94,0.00,0.00,0.00
1.96,0.00,0.00,0.00
1.98,0.00,0.00,0.00
2.00,0.00,0.00,0.00
2.02,0.00,0.00,0.00
2.04,0.00,0.00,0.00
2.06,0.00,0.00,0.00
2.08,0.00,0.00,0.00
2.10,0.00,0.00,0.00
2.13,0.00,0.00,0.00
2.15,0.00,0.00,0.00
2.17,0.00,0.00,0.00
2.19,0.00,0.00,0.00
2.21,0.00,0.00,0.00
2.23,0.00,0.00,0.00
2.25,0.00,0.00,0.00
2.27,0.00,0.00,0.00
2.29,0.00,0.00,0.00
2.31,0.00,0.00,0.00
2.33,0.00,0.00,0.00
2.35,0.00,0.00,0.00
2.37,0.00,0.00,0.00
2.39,0.00,0.00,0.00
2.41,0.00,0.00,0.00
2.43,0.00,0.00,0.00
2.45,0.00,0.00,0.00
2.47,0.00,0.00,0.00
2.49,0.00,0.00,0.00
2.51,0.00,0.00,0.00
2.53,0.00,0.00,0.00
2.55,0.00,0.00,0.00
2.57,0.00,0.00,0.00
2.59,0.00,0.00,0.00
2.61,0.00,0.00,0.00
2.63,0.00,0.00,0.00
2.65,0.00,0.00,0.00
2.67,0.00,0.00,0.00
2.69,0.00,0.00,0.00
2.71,0.00,0.00,0.00
2.73,0.00,0.00,0.00
2.75,0.00,0.00,0.00
2.77,0.00,0.00,0.00
2.79,0.00,0.00,0.00
2.81,0.00,0.00,0.00
2.83,0.00,0.00,0.00
2.85,0.00,0.00,0.00
2.87,0.00,0.00,0.00
2.89,0.00,0.00,0.00
2.91,0.00,0.00,0.00
2.93,0.00,0.00,0.00
2.95,0.00,0.00,0.00
2.97,0.00,0.00,0.00
2.99,0.00,0.00,0.00
3.01,0.00,0.00,0.00
3.03,0.00,0.00,0.00
3.05,0.00,0.00,0.00
3.07,0.00,0.00,0.00
3.09,0.00,0.00,0.00
3.11,0.00,0.00,0.00
3.13,0.00,0.00,0.00
3.15,0.00,0.00,0.00
3.17,0.00,0.00,0.00
3.20,0.00,0.00,0.00
3.22,0.00,0.00,0.00
3.24,0.00,0.00,0.00
3.26,0.00,0.00,0.00
3.28,0.00,0.00,0.00
3.30,0.00,0.00,0.00
3.32,0.00,0.00,0.00
3.34,0.00,0.00,0.00
3.36,0.00,0.00,0.00
3.38,0.00,0.00,0.00
3.40,0.00,0.00,0.00
3.42,0.00,0.00,0.00
3.44,0.00,0.00,0.00
3.46,0.00,0.00,0.00
3.48,0.00,0.00,0.00
3.50,0.00,0.00,0.00
3.52,0.00,0.00,0.00
3.54,0.00,0.00,0.00
3.56,0.00,0.00,0.00
3.58,0.00,0.00,0.00
3.60,0.00,0.00,0.00
3.62,0.00,0.00,0.00
3.64,0.00,0.00,0.00
3.66,0.00,0.00,0.00
3.68,0.00,0.00,0.00
3.70,0.00,0.00,0.00
3.72,0.00,0.00,0.00
3.74,0.00,0.00,0.00
3.76,0.00,0.00,0.00
3.78,0.00,0.00,0.00
3.80,0.00,0.00,0.00
3.82,0.00,0.00,0.00
3.84,0.00,0.00,0.00
3.86,0.00,0.00,0.00
3.88,0.00,0.00,0.00
3.90,0.00,0.00,0.00
3.92,0.00,0.00,0.00
3.94,0.00,0.00,0.00
3.96,0.00,0.00,0.00
3.98,0.00,0.00,0.00
4.00,0.00,0.00,0.00
4.02,0.00,0.00,0.00
4.04,0.00,0.00,0.00
4.06,0.00,0.00,0.00
4.08,0.00,0.00,0.00
4.10,0.00,0.00,0.00
4.12,0.00,0.00,0.00
4.14,0.00,0.00,0.00
4.16,0.00,0.00,0.00
4.19,0.00,0.00,0.00
4.21,0.00,0.00,0.00
4.23,0.00,0.00,0.00
4.25,0.00,0.00,0.00
4.27,0.00,0.00,0.00
4.29,0.00,0.00,0.00
4.31,0.00,0.00,0.00
4.33,0.00,0.00,0.00
4.35,0.00,0.00,0.00
4.37,0.00,0.00,0.00
4.39,0.00,0.00,0.00
4.41,0.00,0.00,0.00
4.43,0.00,0.00,0.00
4.45,0.00,0.00,0.00
4.47,0.00,0.00,0.00
4.49,0.00,0.00,0.00
4.51,0.00,0.00,0.00
4.53,0.00,0.00,0.00
4.55,0.00,0.00,0.00
4.57,0.00,0.00,0.00
4.59,0.00,0.00,0.00
4.61,0.00,0.00,0.00
4.63,0.00,0.00,0.00
4.65,0.00,0.00,0.00
4.67,0.00,0.00,0.00
4.69,0.00,0.00,0.00
4.71,0.00,0.00,0.00
4.73,0.00,0.00,0.00
4.75,0.00,0.00,0.00
4.77,0.00,0.00,0.00
4.79,0.00,0.00,0.00
4.81,0.00,0.00,0.00
4.83,0.00,0.00,0.00
4.85,0.00,0.00,0.00
4.87,0.00,0.00,0.00
4.89,0.00,0.00,0.00
4.91,0.00,0.00,0.00
4.93,0.00,0.00,0.00
4.95,0.00,0.00,0.00
4.97,0.00,0.00,0.00
4.99,0.00,0.00,0.00
5.01,0.00,0.00,0.00
5.03,0.00,0.00,0.00
5.05,0.00,0.00,0.00
5.07,0.00,0.00,0.00
5.10,0.00,0.00,0.00
5.12,0.00,0.00,0.00
5.14,0.00,0.00,0.00
5.16,0.00,0.00,0.00
5.18,0.00,0.00,0.00
5.20,0.00,0.00,0.00
5.22,0.00,0.00,0.00
5.24,0.00,0.00,0.00
5.26,0.00,0.00,0.00
5.28,0.00,0.00,0.00
5.30,0.00,0.00,0.00
5.32,0.00,0.00,0.00
5.34,0.00,0.00,0.00
5.36,0.00,0.00,0.00
5.38,0.00,0.00,0.00
5.40,0.00,0.00,0.00
5.42,0.00,0.00,0.00
5.44,0.00,0.00,0.00
5.46,0.00,0.00,0.00
5.48,0.00,0.00,0.00
5.50,0.00,0.00,0.00
5.52,0.00,0.00,0.00
5.54,0.00,0.00,0.00
5.56,0.00,0.00,0.00
5.58,0.00,0.00,0.00
5.60,0.00,0.00,0.00
5.62,0.00,0.00,0.00
5.64,0.00,0.00,0.00
5.66,0.00,0.00,0.00
5.68,0.00,0.00,0.00
5.70,0.00,0.00,0.00
5.72,0.00,0.00,0.00
5.74,0.00,0.00,0.00
5.76,0.00,0.00,0.00
5.78,0.00,0.00,0.00
5.80,0.00,0.00,0.00
5.82,0.00,0.00,0.00
5.84,0.00,0.00,0.00
5.86,0.00,0.00,0.00
5.88,0.00,0.00,0.00
5.90,0.00,0.00,0.00
5.92,0.00,0.00,0.00
5.94,0.00,0.00,0.00
5.96,0.00,0.00,0.00
5.98,0.00,0.00,0.00
6.01,0.00,0.00,0.00
6.03,0.00,0.00,0.00
6.05,0.00,0.00,0.00
6.07,0.00,0.00,0.00
6.09,0.00,0.00,0.00
6.11,0.00,0.00,0.00
6.13,0.00,0.00,0.00
6.15,0.00,0.00,0.00
6.17,0.00,0.00,0.00
6.19,0.00,0.00,0.00
6.21,0.00,0.00,0.00
6.23,0.00,0.00,0.00
6.25,0.00,0.00,0.00
6.27,0.00,0.00,0.00
6.29,0.00,0.00,0.00
6.31,0.00,0.00,0.00
6.33,0.00,0.00,0.00
6.35,0.00,0.00,0.00
6.37,0.00,0.00,0.00
6.39,0.00,0.00,0.00
6.41,0.00,0.00,0.00
6.43,0.00,0.00,0.00
6.45,0.00,0.00,0.00
6.47,0.00,0.00,0.00
6.49,0.00,0.00,0.00
6.51,0.00,0.00,0.00
6.53,0.00,0.00,0.00
6.55,0.00,0.00,0.00
6.57,0.00,0.00,0.00
6.59,0.00,0.00,0.00
6.61,0.00,0.00,0.00
6.63,0.00,0.00,0.00
6.65,0.00,0.00,0.00
6.67,0.00,0.00,0.00
6.69,0.00,0.00,0.00
6.71,0.00,0.00,0.00
6.73,0.00,0.00,0.00
6.75,0.00,0.00,0.00
6.77,0.00,0.00,0.00
6.79,0.00,0.00,0.00
6.81,0.00,0.00,0.00
6.83,0.00,0.00,0.00
6.85,0.00,0.00,0.00
6.87,0.00,0.00,0.00
6.90,0.00,0.00,0.00
6.92,0.00,0.00,0.00
6.94,0.00,0.00,0.00
6.96,0.00,0.00,0.00
6.98,0.00,0.00,0.00
7.00,0.00,0.00,0.00
7.02,0.00,0.00,0.00
7.04,0.00,0.00,0.00
7.06,0.00,0.00,0.00
7.08,0.00,0.00,0.00
7.10,0.00,0.00,0.00
7.12,0.00,0.00,0.00
7.14,0.00,0.00,0.00
7.16,0.00,0.00,0.00
7.18,0.00,0.00,0.00
7.20,0.00,0.00,0.00
7.22,0.00,0.00,0.00
7.24,0.00,0.00,0.00
7.26,0.00,0.00,0.00
7.28,0.00,0.00,0.00
7.30,0.00,0.00,0.00
7.32,0.00,0.00,0.00
7.34,0.00,0.00,0.00
7.36,0.00,0.00,0.00
7.38,0.00,0.00,0.00
7.40,0.00,0.00,0.00
7.42,0.00,0.00,0.00
7.44,0.00,0.00,0.00
7.46,0.00,0.00,0.00
7.48,0.00,0.00,0.00
7.50,0.00,0.00,0.00
7.52,0.00,0.00,0.00
7.54,0.00,0.00,0.00
7.56,0.00,0.00,0.00
7.58,0.00,0.00,0.00
7.60,0.00,0.00,0.00
7.62,0.00,0.00,0.00
7.64,0.00,0.00,0.00
7.66,0.00,0.00,0.00
7.68,0.00,0.00,0.00
7.70,0.00,0.00,0.00
7.72,0.00,0.00,0.00
7.74,0.00,0.00,0.00
7.76,0.00,0.00,0.00
7.78,0.00,0.00,0.00
7.81,0.00,0.00,0.00
7.83,0.00,0.00,0.00
7.85,0.00,0.00,0.00
7.87,0.00,0.00,0.00
7.89,0.00,0.00,0.00
7.91,0.00,0.00,0.00
7.93,0.00,0.00,0.00
7.95,0.00,0.00,0.00
7.97,0.00,0.00,0.00
7.99,0.00,0.00,0.00
8.01,0.00,0.00,0.00
8.03,0.00,0.00,0.00
8.05,0.00,0.00,0.00
8.07,0.00,0.00,0.00
8.09,0.00,0.00,0.00
8.11,0.00,0.00,0.00
8.13,0.00,0.00,0.00
8.15,0.00,0.00,0.00
8.17,0.00,0.00,0.00
8.19,0.00,0.00,0.00
8.21,0.00,0.00,0.00
8.23,0.00,0.00,0.00
8.25,0.00,0.00,0.00
8.27,0.00,0.00,0.00
8.29,0.00,0.00,0.00
8.31,0.00,0.00,0.00
8.33,0.00,0.00,0.00
8.35,0.00,0.00,0.00
8.37,0.00,0.00,0.00
8.39,0.00,0.00,0.00
8.41,0.00,0.00,0.00
8.43,0.00,0.00,0.00
8.45,0.00,0.00,0.00
8.47,0.00,0.00,0.00
8.49,0.00,0.00,0.00
8.51,0.00,0.00,0.00
8.53,0.00,0.00,0.00
8.55,0.00,0.00,0.00
8.57,0.00,0.00,0.00
8.59,0.00,0.00,0.00
8.61,0.00,0.00,0.00
8.63,0.00,0.00,0.00
8.65,0.00,0.00,0.00
8.68,0.00,0.00,0.00
8.70,0.00,0.00,0.00
8.72,0.00,0.00,0.00
8.74,0.00,0.00,0.00
8.76,0.00,0.00,0.00
8.78,0.00,0.00,0.00
8.80,0.00,0.00,0.00
8.82,0.00,0.00,0.00
8.84,0.00,0.00,0.00
8.86,0.00,0.00,0.00
8.88,0.00,0.00,0.00
8.90,0.00,0.00,0.00
8.92,0.00,0.00,0.00
8.94,0.00,0.00,0.00
8.96,0.00,0.00,0.00
8.98,0.00,0.00,0.00
9.00,0.00,0.00,0.00
9.02,0.00,0.00,0.00
9.04,0.00,0.00,0.00
9.06,0.00,0.00,0.00
9.08,0.00,0.00,0.00
9.10,0.00,0.00,0.00
9.12,0.00,0.00,0.00
9.14,0.00,0.00,0.00
9.16,0.00,0.00,0.00
9.18,0.00,0.00,0.00
9.20,0.00,0.00,0.00
9.22,0.00,0.00,0.00
9.24,0.00,0.00,0.00
9.26,0.00,0.00,0.00
9.28,0.00,0.00,0.00
9.30,0.00,0.00,0.00
9.32,0.00,0.00,0.00
9.34,0.00,0.00,0.00
9.36,0.00,0.00,0.00
9.38,0.00,0.00,0.00
9.40,0.00,0.00,0.00
9.42,0.00,0.00,0.00
9.45,0.00,0.00,0.00
9.47,0.00,0.00,0.00
9.49,0.00,0.00,0.00
9.51,0.00,0.00,0.00
9.53,0.00,0.00,0.00
9.55,0.00,0.00,0.00
9.57,0.00,0.00,0.00
9.59,0.00,0.00,0.00
9.61,0.00,0.00,0.00
9.63,0.00,0.00,0.00
9.65,0.00,0.00,0.00
9.67,0.00,0.00,0.00
9.69,0.00,0.00,0.00
9.71,0.00,0.00,0.00
9.73,0.00,0.00,0.00
9.75,0.00,0.00,0.00
9.77,0.00,0.00,0.00
9.79,0.00,0.00,0.00
9.81,0.00,0.00,0.00
9.83,0.00,0.00,0.00
9.85,0.00,0.00,0.00
9.87,0.00,0.00,0.00
9.89,0.00,0.00,0.00
9.91,0.00,0.00,0.00
9.93,0.00,0.00,0.00
9.95,0.00,0.00,0.00
9.97,0.00,0.00,0.00
9.99,0.00,0.00,0.00
10.01,0.00,0.00,0.00
10.03,0.00,0.00,0.00
10.05,0.00,0.00,0.00
10.07,0.00,0.00,0.00
10.09,0.00,0.00,0.00
10.11,0.00,0.00,0.00
10.13,0.00,0.00,0.00
10.15,0.00,0.00,0.00
10.17,0.00,0.00,0.00
10.19,0.00,0.00,0.00
10.21,0.00,0.00,0.00
10.24,0.00,0.00,0.00
10.26,0.00,0.00,0.00
10.28,0.00,0.00,0.00
10.30,0.00,0.00,0.00
10.32,0.00,0.00,0.00
10.34,0.00,0.00,0.00
10.36,0.00,0.00,0.00
10.38,0.00,0.00,0.00
10.40,0.00,0.00,0.00
10.42,0.00,0.00,0.00
10.44,0.00,0.00,0.00
10.46,0.00,0.00,0.00
10.48,0.00,0.00,0.00
10.50,0.00,0.00,0.00
10.52,0.00,0.00,0.00
10.54,0.00,0.00,0.00
10.56,0.00,0.00,0.00
10.58,0.00,0.00,0.00
10.60,0.00,0.00,0.00
10.62,0.00,0.00,0.00
10.64,0.00,0.00,0.00
10.66,0.00,0.00,0.00
10.68,0.00,0.00,0.00
10.70,0.00,0.00,0.00
10.72,0.00,0.00,0.00
10.74,0.00,0.00,0.00
10.76,0.00,0.00,0.00
10.78,0.00,0.00,0.00
10.80,0.00,0.00,0.00
10.82,0.00,0.00,0.00
10.84,0.00,0.00,0.00
10.86,0.00,0.00,0.00
10.89,0.00,0.00,0.00
10.91,0.00,0.00,0.00
10.93,0.00,0.00,0.00
10.95,0.00,0.00,0.00
10.97,0.00,0.00,0.00
10.99,0.00,0.00,0.00
11.01,0.00,0.00,0.00
11.03,0.00,0.00,0.00
11.05,0.00,0.00,0.00
11.07,0.00,0.00,0.00
11.09,0.00,0.00,0.00
11.11,0.00,0.00,0.00
11.13,0.00,0.00,0.00
11.15,0.00,0.00,0.00
11.17,0.00,0.00,0.00
11.19,0.00,0.00,0.00
11.21,0.00,0.00,0.00
11.23,0.00,0.00,0.00
11.25,0.00,0.00,0.00
11.27,0.00,0.00,0.00
11.29,0.00,0.00,0.00
11.31,0.00,0.00,0.00
11.33,0.00,0.00,0.00
11.35,0.00,0.00,0.00
11.37,0.00,0.00,0.00
11.39,0.00,0.00,0.00
11.41,0.00,0.00,0.00
11.43,0.00,0.00,0.00
11.45,0.00,0.00,0.00
11.48,0.00,0.00,0.00
11.50,0.00,0.00,0.00
11.52,0.00,0.00,0.00
11.54,0.00,0.00,0.00
11.56,0.00,0.00,0.00
11.58,0.00,0.00,0.00
11.60,0.00,0.00,0.00
11.62,0.00,0.00,0.00
11.64,0.00,0.00,0.00
11.66,0.00,0.00,0.00
11.68,0.00,0.00,0.00
11.70,0.00,0.00,0.00
11.72,0.00,0.00,0.00
11.74,0.00,0.00,0.00
11.76,0.00,0.00,0.00
11.78,0.00,0.00,0.00
11.80,0.00,0.00,0.00
11.82,0.00,0.00,0.00
11.84,0.00,0.00,0.00
11.86,0.00,0.00,0.00
11.88,0.00,0.00,0.00
11.90,0.00,0.00,0.00
11.92,0.00,0.00,0.00
11.94,0.00,0.00,0.00
11.96,0.00,0.00,0.00
11.98,0.00,0.00,0.00
12.00,0.00,0.00,0.00
12.02,0.00,0.00,0.00
12.04,0.00,0.00,0.00
12.06,0.00,0.00,0.00
12.08,0.00,0.00,0.00
12.11,0.00,0.00,0.00
12.13,0.00,0.00,0.00
12.15,0.00,0.00,0.00
12.17,0.00,0.00,0.00
12.19,0.00,0.00,0.00
12.21,0.00,0.00,0.00
12.23,0.00,0.00,0.00
12.25,0.00,0.00,0.00
12.27,0.00,0.00,0.00
12.29,0.00,0.00,0.00
12.31,0.00,0.00,0.00
12.33,0.00,0.00,0.00
12.35,0.00,0.00,0.00
12.37,0.00,0.00,0.00
12.39,0.00,0.00,0.00
12.41,0.00,0.00,0.00
12.43,0.00,0.00,0.00
12.45,0.00,0.00,0.00
12.47,0.00,0.00,0.00
12.49,0.00,0.00,0.00
12.51,0.00,0.00,0.00
12.53,0.00,0.00,0.00
12.55,0.00,0.00,0.00
12.57,0.00,0.00,0.00
12.59,0.00,0.00,0.00
12.61,0.00,0.00,0.00
12.63,0.00,0.00,0.00
12.65,0.00,0.00,0.00
12.67,0.00,0.00,0.00
12.69,0.00,0.00,0.00
12.71,0.00,0.00,0.00
12.73,0.00,0.00,0.00
12.76,0.00,0.00,0.00
12.78,0.00,0.00,0.00
12.80,0.00,0.00,0.00
12.82,0.00,0.00,0.00
12.84,0.00,0.00,0.00
12.86,0.00,0.00,0.00
12.88,0.00,0.00,0.00
12.90,0.00,0.00,0.00
12.92,0.00,0.00,0.00
12.94,0.00,0.00,0.00
12.96,0.00,0.00,0.00
12.98,0.00,0.00,0.00
13.00,0.00,0.00,0.00
13.02,0.00,0.00,0.00
13.04,0.00,0.00,0.00
13.06,0.00,0.00,0.00
13.08,0.00,0.00,0.00
13.10,0.00,0.00,0.00
13.12,0.00,0.00,0.00
13.14,0.00,0.00,0.00
13.16,0.00,0.00,0.00
13.18,0.00,0.00,0.00
13.20,0.00,0.00,0.00
13.22,0.00,0.00,0.00
13.24,0.00,0.00,0.00
13.26,0.00,0.00,0.00
13.28,0.00,0.00,0.00
13.30,0.00,0.00,0.00
13.32,0.00,0.00,0.00
13.34,0.00,0.00,0.00
13.36,0.00,0.00,0.00
13.38,0.00,0.00,0.00
13.41,0.00,0.00,0.00
13.43,0.00,0.00,0.00
13.45,0.00,0.00,0.00
13.47,0.00,0.00,0.00
13.49,0.00,0.00,0.00
13.51,0.00,0.00,0.00
13.53,0.00,0.00,0.00
13.55,0.00,0.00,0.00
13.57,0.00,0.00,0.00
13.59,0.00,0.00,0.00
13.61,0.00,0.00,0.00
13.63,0.00,0.00,0.00
13.65,0.00,0.00,0.00
13.67,0.00,0.00,0.00
13.69,0.00,0.00,0.00
13.71,0.00,0.00,0.00
13.73,0.00,0.00,0.00
13.75,0.00,0.00,0.00
13.77,0.00,0.00,0.00
13.79,0.00,0.00,0.00
13.81,0.00,0.00,0.00
13.83,0.00,0.00,0.00
13.85,0.00,0.00,0.00
13.87,0.00,0.00,0.00
13.89,0.00,0.00,0.00
13.91,0.00,0.00,0.00
13.93,0.00,0.00,0.00
13.95,0.00,0.00,0.00
13.98,0.00,0.00,0.00
14.00,0.00,0.00,0.00
14.02,0.00,0.00,0.00
14.04,0.00,0.00,0.00
14.06,0.00,0.00,0.00
14.08,0.00,0.00,0.00
14.10,0.00,0.00,0.00
14.12,0.00,0.00,0.00
14.14,0.00,0.00,0.00
14.16,0.00,0.00,0.00
14.18,0.00,0.00,0.00
14.20,0.00,0.00,0.00
14.22,0.00,0.00,0.00
14.24,0.00,0.00,0.00
14.26,0.00,0.00,0.00
14.28,0.00,0.00,0.00
14.30,0.00,0.00,0.00
14.32,0.00,0.00,0.00
14.34,0.00,0.00,0.00
14.36,0.00,0.00,0.00
14.38,0.00,0.00,0.00
14.40,0.00,0.00,0.00
14.42,0.00,0.00,0.00
14.44,0.00,0.00,0.00
14.46,0.00,0.00,0.00
14.48,0.00,0.00,0.00
14.50,0.00,0.00,0.00
14.52,0.00,0.00,0.00
14.54,0.00,0.00,0.00
14.56,0.00,0.00,0.00
14.58,0.00,0.00,0.00
14.60,0.00,0.00,0.00
14.63,0.00,0.00,0.00
14.65,0.00,0.00,0.00
14.67,0.00,0.00,0.00
14.69,0.00,0.00,0.00
14.71,0.00,0.00,0.00
14.73,0.00,0.00,0.00
14.75,0.00,0.00,0.00
14.77,0.00,0.00,0.00
14.79,0.00,0.00,0.00
14.81,0.00,0.00,0.00
14.83,0.00,0.00,0.00
14.85,0.00,0.00,0.00
14.87,0.00,0.00,0.00
14.89,0.00,0.00,0.00
14.91,0.00,0.00,0.00
14.93,0.00,0.00,0.00
14.95,0.00,0.00,0.00
14.97,0.00,0.00,0.00
14.99,0.00,0.00,0.00
15.01,0.00,0.00,0.00
15.03,0.00,0.00,0.00
15.05,0.00,0.00,0.00
15.07,0.00,0.00,0.00
15.09,0.00,0.00,0.00
15.11,0.00,0.00,0.00
15.13,0.00,0.00,0.00
15.15,0.00,0.00,0.00
15.17,0.00,0.00,0.00
15.19,0.00,0.00,0.00
15.21,0.00,0.00,0.00
15.23,0.00,0.00,0.00
15.25,0.00,0.00,0.00
15.28,0.00,0.00,0.00
15.30,0.00,0.00,0.00
15.32,0.00,0.00,0.00
15.34,0.00,0.00,0.00
15.36,0.00,0.00,0.00
15.38,0.00,0.00,0.00
15.40,0.00,0.00,0.00
15.42,0.00,0.00,0.00
15.44,0.00,0.00,0.00
15.46,0.00,0.00,0.00
15.48,0.00,0.00,0.00
15.50,0.00,0.00,0.00
15.52,0.00,0.00,0.00
15.54,0.00,0.00,0.00
15.56,0.00,0.00,0.00
15.58,0.00,0.00,0.00
15.60,0.00,0.00,0.00
15.62,0.00,0.00,0.00
15.64,0.00,0.00,0.00
15.66,0.00,0.00,0.00
15.68,0.00,0.00,0.00
15.70,0.00,0.00,0.00
15.72,0.00,0.00,0.00
15.74,0.00,0.00,0.00
15.76,0.00,0.00,0.00
15.78,0.00,0.00,0.00
15.80,0.00,0.00,0.00
15.82,0.00,0.00,0.00
15.84,0.00,0.00,0.00
15.86,0.00,0.00,0.00
15.88,0.00,0.00,0.00
15.91,0.00,0.00,0.00
15.93,0.00,0.00,0.00
15.95,0.00,0.00,0.00
15.97,0.00,0.00,0.00
15.99,0.00,0.00,0.00
16.01,0.00,0.00,0.00
16.03,0.00,0.00,0.00
16.05,0.00,0.00,0.00
16.07,0.00,0.00,0.00
16.09,0.00,0.00,0.00
16.11,0.00,0.00,0.00
16.13,0.00,0.00,0.00
16.15,0.00,0.00,0.00
16.17,0.00,0.00,0.00
16.19,0.00,0.00,0.00
16.21,0.00,0.00,0.00
16.23,0.00,0.00,0.00
16.25,0.00,0.00,0.00
16.27,0.00,0.00,0.00
16.29,0.00,0.00,0.00
16.31,0.00,0.00,0.00
16.33,0.00,0.00,0.00
16.35,0.00,0.00,0.00
16.37,0.00,0.00,0.00
16.39,0.00,0.00,0.00
16.41,0.00,0.00,0.00
16.43,0.00,0.00,0.00
16.45,0.00,0.00,0.00
16.47,0.00,0.00,0.00
16.50,0.00,0.00,0.00
16.52,0.00,0.00,0.00
16.54,0.00,0.00,0.00
16.56,0.00,0.00,0.00
16.58,0.00,0.00,0.00
16.60,0.00,0.00,0.00
16.62,0.00,0.00,0.00
16.64,0.00,0.00,0.00
16.66,0.00,0.00,0.00
16.68,0.00,0.00,0.00
16.70,0.00,0.00,0.00
16.72,0.00,0.00,0.00
16.74,0.00,0.00,0.00
16.76,0.00,0.00,0.00
16.78,0.00,0.00,0.00
16.80,0.00,0.00,0.00
16.82,0.00,0.00,0.00
16.84,0.00,0.00,0.00
16.86,0.00,0.00,0.00
16.88,0.00,0.00,0.00
16.90,0.00,0.00,0.00
16.92,0.00,0.00,0.00
16.94,0.00,0.00,0.00
16.96,0.00,0.00,0.00
16.98,0.00,0.00,0.00
17.00,0.00,0.00,0.00
17.02,0.00,0.00,0.00
17.04,0.00,0.00,0.00
17.07,0.00,0.00,0.00
17.09,0.00,0.00,0.00
17.11,0.00,0.00,0.00
17.13,0.00,0.00,0.00
17.15,0.00,0.00,0.00
17.17,0.00,0.00,0.00
17.19,0.00,0.00,0.00
17.21,0.00,0.00,0.00
17.23,0.00,0.00,0.00
17.25,0.00,0.00,0.00
17.27,0.00,0.00,0.00
17.29,0.00,0.00,0.00
17.31,0.00,0.00,0.00
17.33,0.00,0.00,0.00
17.35,0.00,0.00,0.00
17.37,0.00,0.00,0.00
17.39,0.00,0.00,0.00
17.41,0.00,0.00,0.00
17.43,0.00,0.00,0.00
17.45,0.00,0.00,0.00
17.47,0.00,0.00,0.00
17.49,0.00,0.00,0.00
17.51,0.00,0.00,0.00
17.53,0.00,0.00,0.00
17.55,0.00,0.00,0.00
17.57,0.00,0.00,0.00
17.59,0.00,0.00,0.00
17.61,0.00,0.00,0.00
17.63,0.00,0.00,0.00
17.65,0.00,0.00,0.00
17.67,0.00,0.00,0.00
17.70,0.00,0.00,0.00
